campaign_id,customer_id,send_id,delivered_flag,delivered_ts,bounce_flag,control_flag
C002,20154,C002_S0009709,1,2025-01-20 09:02:00,0,0
C002,20158,C002_S0009710,1,2025-01-20 10:30:00,0,0
C002,20160,C002_S0009711,1,2025-01-20 09:12:00,0,0
C002,20161,C002_S0009712,0,,0,1
C002,20163,C002_S0009713,1,2025-01-20 10:45:00,0,0
C002,20164,C002_S0009714,1,2025-01-20 09:58:00,0,0
C002,20166,C002_S0009715,1,2025-01-20 09:37:00,0,0
C002,20167,C002_S0009716,1,2025-01-20 09:33:00,0,0
C002,20172,C002_S0009717,1,2025-01-20 09:15:00,0,0
C002,20174,C002_S0009718,1,2025-01-20 10:23:00,0,0
C002,20179,C002_S0009719,1,2025-01-20 10:51:00,0,0
C002,20181,C002_S0009720,0,,0,1
C002,20182,C002_S0009721,0,,1,0
C002,20184,C002_S0009722,1,2025-01-20 09:34:00,0,0
C002,20185,C002_S0009723,1,2025-01-20 10:11:00,0,0
C002,20186,C002_S0009724,1,2025-01-20 10:38:00,0,0
C002,20188,C002_S0009725,0,,0,1
C002,20192,C002_S0009726,0,,0,1
C002,20193,C002_S0009727,1,2025-01-20 10:25:00,0,0
C002,20199,C002_S0009728,1,2025-01-20 10:37:00,0,0
C002,20200,C002_S0009729,1,2025-01-20 09:16:00,0,0
C002,20202,C002_S0009730,0,,1,0
C002,20204,C002_S0009731,1,2025-01-20 10:52:00,0,0
C002,20207,C002_S0009732,1,2025-01-20 09:43:00,0,0
C002,20209,C002_S0009733,1,2025-01-20 10:23:00,0,0
C002,20210,C002_S0009734,1,2025-01-20 09:54:00,0,0
C002,20211,C002_S0009735,1,2025-01-20 09:37:00,0,0
C002,20212,C002_S0009736,1,2025-01-20 09:00:00,0,0
C002,20216,C002_S0009737,1,2025-01-20 10:33:00,0,0
C002,20217,C002_S0009738,1,2025-01-20 10:34:00,0,0
C002,20218,C002_S0009739,0,,1,0
C002,20219,C002_S0009740,1,2025-01-20 09:04:00,0,0
C002,20220,C002_S0009741,0,,1,0
C002,20221,C002_S0009742,1,2025-01-20 09:07:00,0,0
C002,20224,C002_S0009743,1,2025-01-20 10:23:00,0,0
C002,20225,C002_S0009744,1,2025-01-20 10:24:00,0,0
C002,20227,C002_S0009745,1,2025-01-20 09:15:00,0,0
C002,20228,C002_S0009746,1,2025-01-20 09:29:00,0,0
C002,20233,C002_S0009747,1,2025-01-20 10:59:00,0,0
C002,20234,C002_S0009748,1,2025-01-20 10:45:00,0,0
C002,20238,C002_S0009749,0,,0,1
C002,20239,C002_S0009750,1,2025-01-20 09:19:00,0,0
C002,20240,C002_S0009751,1,2025-01-20 10:24:00,0,0
C002,20242,C002_S0009752,1,2025-01-20 10:36:00,0,0
C002,20244,C002_S0009753,1,2025-01-20 09:12:00,0,0
C002,20245,C002_S0009754,1,2025-01-20 10:45:00,0,0
C002,20248,C002_S0009755,1,2025-01-20 09:00:00,0,0
C002,20249,C002_S0009756,1,2025-01-20 10:00:00,0,0
C002,20250,C002_S0009757,1,2025-01-20 10:00:00,0,0
C002,20252,C002_S0009758,1,2025-01-20 09:58:00,0,0
C002,20256,C002_S0009759,1,2025-01-20 09:36:00,0,0
C002,20261,C002_S0009760,1,2025-01-20 09:24:00,0,0
C002,20264,C002_S0009761,1,2025-01-20 10:59:00,0,0
C002,20265,C002_S0009762,1,2025-01-20 09:03:00,0,0
C002,20269,C002_S0009763,1,2025-01-20 10:53:00,0,0
C002,20270,C002_S0009764,1,2025-01-20 09:37:00,0,0
C002,20272,C002_S0009765,1,2025-01-20 10:14:00,0,0
C002,20275,C002_S0009766,0,,1,0
C002,20277,C002_S0009767,1,2025-01-20 10:42:00,0,0
C002,20278,C002_S0009768,1,2025-01-20 09:02:00,0,0
C002,20279,C002_S0009769,1,2025-01-20 10:50:00,0,0
C002,20280,C002_S0009770,1,2025-01-20 09:13:00,0,0
C002,20281,C002_S0009771,1,2025-01-20 10:38:00,0,0
C002,20283,C002_S0009772,1,2025-01-20 09:36:00,0,0
C002,20284,C002_S0009773,1,2025-01-20 10:47:00,0,0
C002,20285,C002_S0009774,1,2025-01-20 09:46:00,0,0
C002,20286,C002_S0009775,1,2025-01-20 10:19:00,0,0
C002,20287,C002_S0009776,1,2025-01-20 09:50:00,0,0
C002,20290,C002_S0009777,1,2025-01-20 10:15:00,0,0
C002,20291,C002_S0009778,1,2025-01-20 09:18:00,0,0
C002,20294,C002_S0009779,1,2025-01-20 09:34:00,0,0
C002,20297,C002_S0009780,1,2025-01-20 10:11:00,0,0
C002,20299,C002_S0009781,1,2025-01-20 10:22:00,0,0
C002,20300,C002_S0009782,1,2025-01-20 10:18:00,0,0
C002,20303,C002_S0009783,1,2025-01-20 09:47:00,0,0
C002,20306,C002_S0009784,1,2025-01-20 09:49:00,0,0
C002,20308,C002_S0009785,1,2025-01-20 09:31:00,0,0
C002,20309,C002_S0009786,1,2025-01-20 09:36:00,0,0
C002,20311,C002_S0009787,1,2025-01-20 09:58:00,0,0
C002,20312,C002_S0009788,0,,1,0
C002,20313,C002_S0009789,0,,0,1
C002,20314,C002_S0009790,1,2025-01-20 09:21:00,0,0
C002,20315,C002_S0009791,1,2025-01-20 10:01:00,0,0
C002,20317,C002_S0009792,1,2025-01-20 10:49:00,0,0
C002,20318,C002_S0009793,1,2025-01-20 09:56:00,0,0
C002,20319,C002_S0009794,1,2025-01-20 09:47:00,0,0
C002,20322,C002_S0009795,1,2025-01-20 10:10:00,0,0
C002,20324,C002_S0009796,1,2025-01-20 10:29:00,0,0
C002,20333,C002_S0009797,1,2025-01-20 09:43:00,0,0
C002,20334,C002_S0009798,1,2025-01-20 09:23:00,0,0
C002,20336,C002_S0009799,1,2025-01-20 10:56:00,0,0
C002,20338,C002_S0009800,1,2025-01-20 09:30:00,0,0
C002,20342,C002_S0009801,1,2025-01-20 09:15:00,0,0
C002,20344,C002_S0009802,1,2025-01-20 09:20:00,0,0
C002,20348,C002_S0009803,1,2025-01-20 10:06:00,0,0
C002,20350,C002_S0009804,0,,1,0
C002,20355,C002_S0009805,0,,0,1
C002,20362,C002_S0009806,1,2025-01-20 10:10:00,0,0
C002,20363,C002_S0009807,1,2025-01-20 10:15:00,0,0
C002,20365,C002_S0009808,1,2025-01-20 10:47:00,0,0
C002,20367,C002_S0009809,1,2025-01-20 10:27:00,0,0
C002,20369,C002_S0009810,1,2025-01-20 10:53:00,0,0
C002,20370,C002_S0009811,1,2025-01-20 09:52:00,0,0
C002,20372,C002_S0009812,1,2025-01-20 10:09:00,0,0
C002,20373,C002_S0009813,1,2025-01-20 10:29:00,0,0
C002,20374,C002_S0009814,0,,0,1
C002,20375,C002_S0009815,1,2025-01-20 10:12:00,0,0
C002,20376,C002_S0009816,1,2025-01-20 10:13:00,0,0
C002,20377,C002_S0009817,1,2025-01-20 09:58:00,0,0
C002,20379,C002_S0009818,1,2025-01-20 09:44:00,0,0
C002,20380,C002_S0009819,1,2025-01-20 09:02:00,0,0
C002,20381,C002_S0009820,1,2025-01-20 09:42:00,0,0
C002,20383,C002_S0009821,0,,1,0
C002,20384,C002_S0009822,1,2025-01-20 10:31:00,0,0
C002,20385,C002_S0009823,1,2025-01-20 09:21:00,0,0
C002,20388,C002_S0009824,1,2025-01-20 09:09:00,0,0
C002,20389,C002_S0009825,1,2025-01-20 09:55:00,0,0
C002,20390,C002_S0009826,1,2025-01-20 10:04:00,0,0
C002,20392,C002_S0009827,1,2025-01-20 09:59:00,0,0
C002,20394,C002_S0009828,1,2025-01-20 09:52:00,0,0
C002,20397,C002_S0009829,1,2025-01-20 09:04:00,0,0
C002,20400,C002_S0009830,0,,0,1
C002,20402,C002_S0009831,1,2025-01-20 10:16:00,0,0
C002,20404,C002_S0009832,1,2025-01-20 10:53:00,0,0
C002,20407,C002_S0009833,1,2025-01-20 10:05:00,0,0
C002,20411,C002_S0009834,1,2025-01-20 09:27:00,0,0
C002,20413,C002_S0009835,1,2025-01-20 10:37:00,0,0
C002,20414,C002_S0009836,1,2025-01-20 10:02:00,0,0
C002,20415,C002_S0009837,1,2025-01-20 10:36:00,0,0
C002,20416,C002_S0009838,1,2025-01-20 09:26:00,0,0
C002,20418,C002_S0009839,1,2025-01-20 10:06:00,0,0
C002,20420,C002_S0009840,1,2025-01-20 09:39:00,0,0
C002,20422,C002_S0009841,1,2025-01-20 09:24:00,0,0
C002,20428,C002_S0009842,1,2025-01-20 10:41:00,0,0
C002,20429,C002_S0009843,1,2025-01-20 10:46:00,0,0
C002,20430,C002_S0009844,1,2025-01-20 09:36:00,0,0
C002,20432,C002_S0009845,1,2025-01-20 09:08:00,0,0
C002,20435,C002_S0009846,1,2025-01-20 10:16:00,0,0
C002,20438,C002_S0009847,1,2025-01-20 10:03:00,0,0
C002,20439,C002_S0009848,1,2025-01-20 10:59:00,0,0
C002,20440,C002_S0009849,1,2025-01-20 10:09:00,0,0
C002,20444,C002_S0009850,1,2025-01-20 10:55:00,0,0
C002,20445,C002_S0009851,1,2025-01-20 10:26:00,0,0
C002,20447,C002_S0009852,1,2025-01-20 09:24:00,0,0
C002,20448,C002_S0009853,1,2025-01-20 09:45:00,0,0
C002,20452,C002_S0009854,1,2025-01-20 10:40:00,0,0
C002,20454,C002_S0009855,1,2025-01-20 10:46:00,0,0
C002,20455,C002_S0009856,1,2025-01-20 09:29:00,0,0
C002,20462,C002_S0009857,1,2025-01-20 10:06:00,0,0
C002,20467,C002_S0009858,1,2025-01-20 09:08:00,0,0
C002,20470,C002_S0009859,1,2025-01-20 09:24:00,0,0
C002,20475,C002_S0009860,1,2025-01-20 10:01:00,0,0
C002,20476,C002_S0009861,1,2025-01-20 09:28:00,0,0
C002,20479,C002_S0009862,1,2025-01-20 10:30:00,0,0
C002,20480,C002_S0009863,1,2025-01-20 09:42:00,0,0
C002,20481,C002_S0009864,1,2025-01-20 09:22:00,0,0
C002,20482,C002_S0009865,1,2025-01-20 09:28:00,0,0
C002,20483,C002_S0009866,1,2025-01-20 10:19:00,0,0
C002,20488,C002_S0009867,1,2025-01-20 09:29:00,0,0
C002,20492,C002_S0009868,0,,1,0
C002,20493,C002_S0009869,1,2025-01-20 10:43:00,0,0
C002,20498,C002_S0009870,1,2025-01-20 10:35:00,0,0
C002,20499,C002_S0009871,0,,0,1
C002,20502,C002_S0009872,1,2025-01-20 10:58:00,0,0
C002,20504,C002_S0009873,0,,0,1
C002,20508,C002_S0009874,0,,0,1
C002,20510,C002_S0009875,1,2025-01-20 09:13:00,0,0
C002,20512,C002_S0009876,1,2025-01-20 10:32:00,0,0
C002,20516,C002_S0009877,1,2025-01-20 10:28:00,0,0
C002,20517,C002_S0009878,1,2025-01-20 10:23:00,0,0
C002,20518,C002_S0009879,1,2025-01-20 09:23:00,0,0
C002,20521,C002_S0009880,1,2025-01-20 09:34:00,0,0
C002,20522,C002_S0009881,1,2025-01-20 09:41:00,0,0
C002,20526,C002_S0009882,1,2025-01-20 10:59:00,0,0
C002,20530,C002_S0009883,1,2025-01-20 10:31:00,0,0
C002,20532,C002_S0009884,1,2025-01-20 10:15:00,0,0
C002,20533,C002_S0009885,1,2025-01-20 10:46:00,0,0
C002,20535,C002_S0009886,1,2025-01-20 09:50:00,0,0
C002,20536,C002_S0009887,1,2025-01-20 09:42:00,0,0
C002,20539,C002_S0009888,1,2025-01-20 09:14:00,0,0
C002,20545,C002_S0009889,1,2025-01-20 10:00:00,0,0
C002,20551,C002_S0009890,1,2025-01-20 09:42:00,0,0
C002,20553,C002_S0009891,1,2025-01-20 10:30:00,0,0
C002,20554,C002_S0009892,1,2025-01-20 09:09:00,0,0
C002,20555,C002_S0009893,1,2025-01-20 10:59:00,0,0
C002,20556,C002_S0009894,1,2025-01-20 09:58:00,0,0
C002,20558,C002_S0009895,1,2025-01-20 10:22:00,0,0
C002,20559,C002_S0009896,1,2025-01-20 10:45:00,0,0
C002,20560,C002_S0009897,1,2025-01-20 09:58:00,0,0
C002,20561,C002_S0009898,0,,0,1
C002,20563,C002_S0009899,0,,0,1
C002,20564,C002_S0009900,1,2025-01-20 10:30:00,0,0
C002,20565,C002_S0009901,1,2025-01-20 10:35:00,0,0
C002,20569,C002_S0009902,1,2025-01-20 09:25:00,0,0
C002,20570,C002_S0009903,1,2025-01-20 09:28:00,0,0
C002,20573,C002_S0009904,1,2025-01-20 09:00:00,0,0
C002,20578,C002_S0009905,1,2025-01-20 09:09:00,0,0
C002,20579,C002_S0009906,1,2025-01-20 09:59:00,0,0
C002,20581,C002_S0009907,1,2025-01-20 10:56:00,0,0
C002,20582,C002_S0009908,1,2025-01-20 10:16:00,0,0
C002,20587,C002_S0009909,1,2025-01-20 10:24:00,0,0
C002,20588,C002_S0009910,1,2025-01-20 09:00:00,0,0
C002,20591,C002_S0009911,1,2025-01-20 10:22:00,0,0
C002,20592,C002_S0009912,1,2025-01-20 09:15:00,0,0
C002,20593,C002_S0009913,1,2025-01-20 09:39:00,0,0
C002,20594,C002_S0009914,0,,1,0
C002,20598,C002_S0009915,1,2025-01-20 10:35:00,0,0
C002,20599,C002_S0009916,1,2025-01-20 09:06:00,0,0
C002,20602,C002_S0009917,0,,1,0
C002,20604,C002_S0009918,1,2025-01-20 09:16:00,0,0
C002,20605,C002_S0009919,1,2025-01-20 09:33:00,0,0
C002,20606,C002_S0009920,1,2025-01-20 09:37:00,0,0
C002,20608,C002_S0009921,1,2025-01-20 10:18:00,0,0
C002,20610,C002_S0009922,1,2025-01-20 09:50:00,0,0
C002,20611,C002_S0009923,1,2025-01-20 10:53:00,0,0
C002,20612,C002_S0009924,1,2025-01-20 09:02:00,0,0
C002,20614,C002_S0009925,1,2025-01-20 10:39:00,0,0
C002,20615,C002_S0009926,0,,1,0
C002,20618,C002_S0009927,1,2025-01-20 09:06:00,0,0
C002,20619,C002_S0009928,1,2025-01-20 09:48:00,0,0
C002,20626,C002_S0009929,1,2025-01-20 09:31:00,0,0
C002,20629,C002_S0009930,1,2025-01-20 09:20:00,0,0
C002,20632,C002_S0009931,1,2025-01-20 09:39:00,0,0
C002,20633,C002_S0009932,1,2025-01-20 10:37:00,0,0
C002,20639,C002_S0009933,1,2025-01-20 10:51:00,0,0
C002,20640,C002_S0009934,1,2025-01-20 09:53:00,0,0
C002,20641,C002_S0009935,0,,1,0
C002,20642,C002_S0009936,1,2025-01-20 09:41:00,0,0
C002,20643,C002_S0009937,0,,1,0
C002,20645,C002_S0009938,1,2025-01-20 10:29:00,0,0
C002,20646,C002_S0009939,1,2025-01-20 09:01:00,0,0
C002,20647,C002_S0009940,0,,0,1
C002,20648,C002_S0009941,1,2025-01-20 09:09:00,0,0
C002,20650,C002_S0009942,1,2025-01-20 09:59:00,0,0
C002,20655,C002_S0009943,1,2025-01-20 09:41:00,0,0
C002,20657,C002_S0009944,1,2025-01-20 10:18:00,0,0
C002,20658,C002_S0009945,1,2025-01-20 10:37:00,0,0
C002,20659,C002_S0009946,1,2025-01-20 09:07:00,0,0
C002,20660,C002_S0009947,1,2025-01-20 09:48:00,0,0
C002,20663,C002_S0009948,1,2025-01-20 09:22:00,0,0
C002,20664,C002_S0009949,0,,0,1
C002,20665,C002_S0009950,1,2025-01-20 09:22:00,0,0
C002,20666,C002_S0009951,0,,0,1
C002,20667,C002_S0009952,1,2025-01-20 09:19:00,0,0
C002,20669,C002_S0009953,1,2025-01-20 09:42:00,0,0
C002,20670,C002_S0009954,1,2025-01-20 09:42:00,0,0
C002,20671,C002_S0009955,1,2025-01-20 10:56:00,0,0
C002,20672,C002_S0009956,1,2025-01-20 10:33:00,0,0
C002,20674,C002_S0009957,1,2025-01-20 09:00:00,0,0
C002,20678,C002_S0009958,1,2025-01-20 09:58:00,0,0
C002,20683,C002_S0009959,1,2025-01-20 10:01:00,0,0
C002,20685,C002_S0009960,1,2025-01-20 09:35:00,0,0
C002,20687,C002_S0009961,1,2025-01-20 10:07:00,0,0
C002,20689,C002_S0009962,1,2025-01-20 09:29:00,0,0
C002,20690,C002_S0009963,1,2025-01-20 09:08:00,0,0
C002,20691,C002_S0009964,1,2025-01-20 09:38:00,0,0
C002,20693,C002_S0009965,1,2025-01-20 09:26:00,0,0
C002,20696,C002_S0009966,1,2025-01-20 10:04:00,0,0
C002,20697,C002_S0009967,1,2025-01-20 10:00:00,0,0
C002,20699,C002_S0009968,1,2025-01-20 10:49:00,0,0
C002,20701,C002_S0009969,1,2025-01-20 10:07:00,0,0
C002,20703,C002_S0009970,1,2025-01-20 10:47:00,0,0
C002,20706,C002_S0009971,0,,0,1
C002,20709,C002_S0009972,1,2025-01-20 09:16:00,0,0
C002,20713,C002_S0009973,1,2025-01-20 10:50:00,0,0
C002,20714,C002_S0009974,1,2025-01-20 10:03:00,0,0
C002,20716,C002_S0009975,1,2025-01-20 10:17:00,0,0
C002,20718,C002_S0009976,1,2025-01-20 09:21:00,0,0
C002,20720,C002_S0009977,1,2025-01-20 10:20:00,0,0
C002,20721,C002_S0009978,1,2025-01-20 10:04:00,0,0
C002,20722,C002_S0009979,1,2025-01-20 09:00:00,0,0
C002,20724,C002_S0009980,1,2025-01-20 09:30:00,0,0
C002,20729,C002_S0009981,1,2025-01-20 10:53:00,0,0
C002,20730,C002_S0009982,1,2025-01-20 09:39:00,0,0
C002,20731,C002_S0009983,1,2025-01-20 10:49:00,0,0
C002,20733,C002_S0009984,0,,1,1
C002,20738,C002_S0009985,1,2025-01-20 10:29:00,0,0
C002,20739,C002_S0009986,0,,0,1
C002,20743,C002_S0009987,1,2025-01-20 10:46:00,0,0
C002,20750,C002_S0009988,1,2025-01-20 09:08:00,0,0
C002,20751,C002_S0009989,1,2025-01-20 09:49:00,0,0
C002,20752,C002_S0009990,1,2025-01-20 10:33:00,0,0
C002,20753,C002_S0009991,1,2025-01-20 09:57:00,0,0
C002,20755,C002_S0009992,1,2025-01-20 09:54:00,0,0
C002,20756,C002_S0009993,1,2025-01-20 10:58:00,0,0
C002,20760,C002_S0009994,1,2025-01-20 10:52:00,0,0
C002,20762,C002_S0009995,1,2025-01-20 10:45:00,0,0
C002,20768,C002_S0009996,1,2025-01-20 10:03:00,0,0
C002,20769,C002_S0009997,1,2025-01-20 09:36:00,0,0
C002,20770,C002_S0009998,1,2025-01-20 09:41:00,0,0
C002,20772,C002_S0009999,1,2025-01-20 09:47:00,0,0
C002,20776,C002_S0010000,1,2025-01-20 09:22:00,0,0
C002,20778,C002_S0010001,1,2025-01-20 09:17:00,0,0
C002,20779,C002_S0010002,1,2025-01-20 09:56:00,0,0
C002,20783,C002_S0010003,1,2025-01-20 10:24:00,0,0
C002,20787,C002_S0010004,1,2025-01-20 10:07:00,0,0
C002,20789,C002_S0010005,1,2025-01-20 09:39:00,0,0
C002,20795,C002_S0010006,1,2025-01-20 09:06:00,0,0
C002,20796,C002_S0010007,0,,1,0
C002,20800,C002_S0010008,1,2025-01-20 09:28:00,0,0
C002,20803,C002_S0010009,0,,0,1
C002,20804,C002_S0010010,1,2025-01-20 10:55:00,0,0
C002,20806,C002_S0010011,1,2025-01-20 09:37:00,0,0
C002,20807,C002_S0010012,1,2025-01-20 10:54:00,0,0
C002,20812,C002_S0010013,1,2025-01-20 10:41:00,0,0
C002,20813,C002_S0010014,1,2025-01-20 10:33:00,0,0
C002,20815,C002_S0010015,1,2025-01-20 09:43:00,0,0
C002,20816,C002_S0010016,0,,1,0
C002,20817,C002_S0010017,1,2025-01-20 10:06:00,0,0
C002,20818,C002_S0010018,1,2025-01-20 09:52:00,0,0
C002,20823,C002_S0010019,1,2025-01-20 10:42:00,0,0
C002,20827,C002_S0010020,1,2025-01-20 09:06:00,0,0
C002,20828,C002_S0010021,1,2025-01-20 10:45:00,0,0
C002,20829,C002_S0010022,1,2025-01-20 09:10:00,0,0
C002,20833,C002_S0010023,1,2025-01-20 10:36:00,0,0
C002,20835,C002_S0010024,1,2025-01-20 10:26:00,0,0
C002,20836,C002_S0010025,1,2025-01-20 09:08:00,0,0
C002,20838,C002_S0010026,0,,0,1
C002,20840,C002_S0010027,1,2025-01-20 09:14:00,0,0
C002,20841,C002_S0010028,1,2025-01-20 10:38:00,0,0
C002,20843,C002_S0010029,1,2025-01-20 10:35:00,0,0
C002,20847,C002_S0010030,0,,0,1
C002,20849,C002_S0010031,1,2025-01-20 10:34:00,0,0
C002,20850,C002_S0010032,1,2025-01-20 09:03:00,0,0
C002,20851,C002_S0010033,1,2025-01-20 09:04:00,0,0
C002,20852,C002_S0010034,1,2025-01-20 10:58:00,0,0
C002,20854,C002_S0010035,1,2025-01-20 09:08:00,0,0
C002,20856,C002_S0010036,1,2025-01-20 09:30:00,0,0
C002,20858,C002_S0010037,1,2025-01-20 09:22:00,0,0
C002,20859,C002_S0010038,1,2025-01-20 10:33:00,0,0
C002,20861,C002_S0010039,1,2025-01-20 10:36:00,0,0
C002,20862,C002_S0010040,0,,0,1
C002,20864,C002_S0010041,1,2025-01-20 09:49:00,0,0
C002,20866,C002_S0010042,0,,1,0
C002,20867,C002_S0010043,0,,0,1
C002,20869,C002_S0010044,1,2025-01-20 09:52:00,0,0
C002,20870,C002_S0010045,0,,0,1
C002,20873,C002_S0010046,1,2025-01-20 09:58:00,0,0
C002,20876,C002_S0010047,1,2025-01-20 09:38:00,0,0
C002,20877,C002_S0010048,1,2025-01-20 10:21:00,0,0
C002,20879,C002_S0010049,1,2025-01-20 10:21:00,0,0
C002,20881,C002_S0010050,0,,1,1
C002,20882,C002_S0010051,1,2025-01-20 09:02:00,0,0
C002,20883,C002_S0010052,1,2025-01-20 09:33:00,0,0
C002,20888,C002_S0010053,1,2025-01-20 10:09:00,0,0
C002,20890,C002_S0010054,1,2025-01-20 10:30:00,0,0
C002,20894,C002_S0010055,1,2025-01-20 09:20:00,0,0
C002,20895,C002_S0010056,1,2025-01-20 09:27:00,0,0
C002,20896,C002_S0010057,1,2025-01-20 10:47:00,0,0
C002,20897,C002_S0010058,1,2025-01-20 09:36:00,0,0
C002,20899,C002_S0010059,1,2025-01-20 09:02:00,0,0
C002,20900,C002_S0010060,1,2025-01-20 10:05:00,0,0
C002,20902,C002_S0010061,1,2025-01-20 09:12:00,0,0
C002,20907,C002_S0010062,1,2025-01-20 10:24:00,0,0
C002,20909,C002_S0010063,1,2025-01-20 10:54:00,0,0
C002,20911,C002_S0010064,1,2025-01-20 09:24:00,0,0
C002,20912,C002_S0010065,0,,0,1
C002,20914,C002_S0010066,1,2025-01-20 10:18:00,0,0
C002,20917,C002_S0010067,1,2025-01-20 10:58:00,0,0
C002,20921,C002_S0010068,0,,0,1
C002,20922,C002_S0010069,0,,0,1
C002,20923,C002_S0010070,1,2025-01-20 09:22:00,0,0
C002,20924,C002_S0010071,0,,0,1
C002,20927,C002_S0010072,1,2025-01-20 09:40:00,0,0
C002,20928,C002_S0010073,1,2025-01-20 10:59:00,0,0
C002,20929,C002_S0010074,1,2025-01-20 09:42:00,0,0
C002,20932,C002_S0010075,1,2025-01-20 10:15:00,0,0
C002,20936,C002_S0010076,1,2025-01-20 09:13:00,0,0
C002,20937,C002_S0010077,1,2025-01-20 09:47:00,0,0
C002,20938,C002_S0010078,1,2025-01-20 10:19:00,0,0
C002,20942,C002_S0010079,0,,0,1
C002,20943,C002_S0010080,1,2025-01-20 09:58:00,0,0
C002,20944,C002_S0010081,1,2025-01-20 09:41:00,0,0
C002,20948,C002_S0010082,0,,1,0
C002,20950,C002_S0010083,1,2025-01-20 09:58:00,0,0
C002,20951,C002_S0010084,1,2025-01-20 10:10:00,0,0
C002,20956,C002_S0010085,1,2025-01-20 09:06:00,0,0
C002,20958,C002_S0010086,1,2025-01-20 10:54:00,0,0
C002,20966,C002_S0010087,1,2025-01-20 09:19:00,0,0
C002,20967,C002_S0010088,1,2025-01-20 09:24:00,0,0
C002,20969,C002_S0010089,1,2025-01-20 09:50:00,0,0
C002,20970,C002_S0010090,1,2025-01-20 09:59:00,0,0
C002,20971,C002_S0010091,1,2025-01-20 09:45:00,0,0
C002,20975,C002_S0010092,1,2025-01-20 10:57:00,0,0
C002,20978,C002_S0010093,0,,1,0
C002,20981,C002_S0010094,1,2025-01-20 09:48:00,0,0
C002,20984,C002_S0010095,1,2025-01-20 09:46:00,0,0
C002,20986,C002_S0010096,1,2025-01-20 09:40:00,0,0
C002,20988,C002_S0010097,1,2025-01-20 09:54:00,0,0
C002,20990,C002_S0010098,1,2025-01-20 10:20:00,0,0
C002,20991,C002_S0010099,0,,0,1
C002,20992,C002_S0010100,1,2025-01-20 09:30:00,0,0
C002,20993,C002_S0010101,1,2025-01-20 09:20:00,0,0
C002,20994,C002_S0010102,1,2025-01-20 09:17:00,0,0
C002,20996,C002_S0010103,1,2025-01-20 10:47:00,0,0
C002,20998,C002_S0010104,1,2025-01-20 09:53:00,0,0
C002,21000,C002_S0010105,1,2025-01-20 10:53:00,0,0
C002,21003,C002_S0010106,0,,1,0
C002,21005,C002_S0010107,1,2025-01-20 10:51:00,0,0
C002,21008,C002_S0010108,1,2025-01-20 10:42:00,0,0
C002,21009,C002_S0010109,1,2025-01-20 09:12:00,0,0
C002,21011,C002_S0010110,1,2025-01-20 10:21:00,0,0
C002,21014,C002_S0010111,1,2025-01-20 09:31:00,0,0
C002,21015,C002_S0010112,0,,1,0
C002,21017,C002_S0010113,1,2025-01-20 09:27:00,0,0
C002,21018,C002_S0010114,1,2025-01-20 09:54:00,0,0
C002,21021,C002_S0010115,1,2025-01-20 09:25:00,0,0
C002,21022,C002_S0010116,1,2025-01-20 09:21:00,0,0
C002,21027,C002_S0010117,1,2025-01-20 10:57:00,0,0
C002,21028,C002_S0010118,1,2025-01-20 09:20:00,0,0
C002,21029,C002_S0010119,1,2025-01-20 10:05:00,0,0
C002,21030,C002_S0010120,1,2025-01-20 09:12:00,0,0
C002,21032,C002_S0010121,0,,0,1
C002,21033,C002_S0010122,1,2025-01-20 09:41:00,0,0
C002,21034,C002_S0010123,1,2025-01-20 09:17:00,0,0
C002,21035,C002_S0010124,1,2025-01-20 09:09:00,0,0
C002,21038,C002_S0010125,1,2025-01-20 10:24:00,0,0
C002,21039,C002_S0010126,1,2025-01-20 10:59:00,0,0
C002,21043,C002_S0010127,1,2025-01-20 09:12:00,0,0
C002,21044,C002_S0010128,1,2025-01-20 10:52:00,0,0
C002,21045,C002_S0010129,1,2025-01-20 09:49:00,0,0
C002,21049,C002_S0010130,1,2025-01-20 09:32:00,0,0
C002,21050,C002_S0010131,1,2025-01-20 10:03:00,0,0
C002,21052,C002_S0010132,1,2025-01-20 09:06:00,0,0
C002,21058,C002_S0010133,1,2025-01-20 10:35:00,0,0
C002,21060,C002_S0010134,1,2025-01-20 09:22:00,0,0
C002,21061,C002_S0010135,1,2025-01-20 10:51:00,0,0
C002,21062,C002_S0010136,1,2025-01-20 09:38:00,0,0
C002,21064,C002_S0010137,1,2025-01-20 10:55:00,0,0
C002,21065,C002_S0010138,1,2025-01-20 09:35:00,0,0
C002,21066,C002_S0010139,0,,0,1
C002,21069,C002_S0010140,1,2025-01-20 10:54:00,0,0
C002,21070,C002_S0010141,1,2025-01-20 09:16:00,0,0
C002,21072,C002_S0010142,1,2025-01-20 10:38:00,0,0
C002,21075,C002_S0010143,1,2025-01-20 10:08:00,0,0
C002,21076,C002_S0010144,1,2025-01-20 10:00:00,0,0
C002,21082,C002_S0010145,1,2025-01-20 10:44:00,0,0
C002,21090,C002_S0010146,1,2025-01-20 10:12:00,0,0
C002,21092,C002_S0010147,1,2025-01-20 09:21:00,0,0
C002,21097,C002_S0010148,1,2025-01-20 10:42:00,0,0
C002,21098,C002_S0010149,1,2025-01-20 09:33:00,0,0
C002,21100,C002_S0010150,1,2025-01-20 09:25:00,0,0
C002,21102,C002_S0010151,1,2025-01-20 10:38:00,0,0
