campaign_id,customer_id,exposed_flag,holdout_flag,converted_flag,revenue_in_window,segment_name,lifecycle,loyalty_tier,region,baseline_buy_prob_daily
C003,14458,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,South,0.0143848480381283
C003,14460,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,East,0.0220790898260786
C003,14462,1,0,0,0.0,Warm | Bronze,Warm,Bronze,North,0.0121553379623022
C003,14463,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.0082837735360575
C003,14467,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0109474288365019
C003,14478,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,West,0.0144028972435228
C003,14480,1,0,0,0.0,Warm | Silver,Warm,Silver,West,0.0161079675179536
C003,14481,1,0,0,0.0,Warm | Bronze,Warm,Bronze,South,0.0098191748144082
C003,14487,0,1,0,0.0,Lapsed | Bronze,Lapsed,Bronze,South,0.0122584018815864
C003,14490,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,East,0.0149035413035895
C003,14494,1,0,0,0.0,Warm | Gold,Warm,Gold,East,0.0202869603444871
C003,14497,1,0,1,29.01,Warm | Silver,Warm,Silver,East,0.0130554355185492
C003,14498,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,North,0.0160332605233678
C003,14501,1,0,1,21.29,Lapsed | Silver,Lapsed,Silver,North,0.0123811577937828
C003,14502,1,0,1,12.51,Warm | Bronze,Warm,Bronze,West,0.0135496445254557
C003,14503,1,0,0,0.0,Warm | Bronze,Warm,Bronze,North,0.0142376104882534
C003,14504,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,South,0.0104618097589421
C003,14505,0,1,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0107509759389148
C003,14512,1,0,0,0.0,New | Bronze,New,Bronze,East,0.0079872553644875
C003,14513,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,South,0.0067221823911896
C003,14518,1,0,1,33.97,Lapsed | Gold,Lapsed,Gold,North,0.0230173030817778
C003,14519,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,South,0.0171742256067625
C003,14520,1,0,0,0.0,New | Silver,New,Silver,East,0.0125559819359524
C003,14521,0,1,0,0.0,Active | Bronze,Active,Bronze,East,0.012853299222928
C003,14522,1,0,0,0.0,Warm | Gold,Warm,Gold,West,0.023850114988877
C003,14524,1,0,1,26.42,Lapsed | Gold,Lapsed,Gold,East,0.0220507302249133
C003,14529,0,1,0,0.0,Lapsed | Silver,Lapsed,Silver,North,0.0167672190919211
C003,14537,1,0,1,17.61,Lapsed | Silver,Lapsed,Silver,West,0.0139266929990833
C003,14542,1,0,0,0.0,Active | Bronze,Active,Bronze,North,0.0146661540420739
C003,14544,1,0,0,0.0,Active | Silver,Active,Silver,East,0.0192004141423893
C003,14546,1,0,0,0.0,New | Bronze,New,Bronze,North,0.0077818942926405
C003,14551,1,0,0,0.0,Warm | Silver,Warm,Silver,North,0.0157920679446427
C003,14553,0,1,0,0.0,Warm | Bronze,Warm,Bronze,North,0.006423469980556
C003,14556,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0122206349877163
C003,14562,1,0,0,0.0,Active | Silver,Active,Silver,West,0.0153110761212757
C003,14564,0,1,0,0.0,Lapsed | Gold,Lapsed,Gold,East,0.0148761497912049
C003,14565,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,West,0.0247375051904725
C003,14567,1,0,0,0.0,Active | Silver,Active,Silver,North,0.0161743282504552
C003,14571,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.0060691301680337
C003,14572,1,0,0,0.0,Active | Platinum,Active,Platinum,East,0.0192696635319428
C003,14578,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,East,0.0166483348782378
C003,14583,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.0137244815681487
C003,14586,1,0,0,0.0,Active | Silver,Active,Silver,East,0.0137009847157178
C003,14596,1,0,1,7.82,Lapsed | Gold,Lapsed,Gold,West,0.0137672895215995
C003,14598,1,0,0,0.0,Active | Silver,Active,Silver,North,0.0182211081207633
C003,14608,1,0,0,0.0,Active | Bronze,Active,Bronze,North,0.0092267960145395
C003,14614,1,0,1,113.97,Active | Silver,Active,Silver,North,0.0114743617062366
C003,14621,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.0110630367992939
C003,14631,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,West,0.0186356451727355
C003,14636,1,0,0,0.0,Lapsed | Platinum,Lapsed,Platinum,South,0.0191774219541459
C003,14637,1,0,0,0.0,New | Bronze,New,Bronze,North,0.0110536522362212
C003,14639,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.013452826987729
C003,14643,1,0,0,0.0,Warm | Silver,Warm,Silver,South,0.0169158256747683
C003,14644,1,0,0,0.0,New | Bronze,New,Bronze,East,0.0095930689471526
C003,14645,1,0,0,0.0,Warm | Gold,Warm,Gold,South,0.0183010832774117
C003,14647,0,1,0,0.0,Lapsed | Platinum,Lapsed,Platinum,North,0.022694477172359
C003,14650,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,East,0.0152064374256513
C003,14652,1,0,0,0.0,Warm | Gold,Warm,Gold,South,0.0162584528101556
C003,14656,0,1,1,24.62,Lapsed | Gold,Lapsed,Gold,South,0.0177073060207025
C003,14659,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,South,0.020751248142677
C003,14664,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,East,0.0192921175622466
C003,14669,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,North,0.0132622105582852
C003,14670,1,0,0,0.0,Warm | Silver,Warm,Silver,East,0.013302845344233
C003,14671,0,1,0,0.0,Lapsed | Silver,Lapsed,Silver,South,0.0149501872473793
C003,14674,0,1,1,35.19,Lapsed | Bronze,Lapsed,Bronze,North,0.0132051561343886
C003,14681,1,0,0,0.0,Active | Bronze,Active,Bronze,South,0.0084750950333071
C003,14683,1,0,0,0.0,Warm | Silver,Warm,Silver,North,0.0157128403670572
C003,14695,1,0,0,0.0,Warm | Bronze,Warm,Bronze,South,0.0145992193380132
C003,14698,1,0,0,0.0,Warm | Silver,Warm,Silver,East,0.0151496168594022
C003,14699,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,East,0.0174068213601179
C003,14700,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,South,0.0101657456461698
C003,14705,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,North,0.0240170345490768
C003,14706,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.0104429333240568
C003,14708,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0077174596378753
C003,14711,1,0,1,37.68,Warm | Bronze,Warm,Bronze,West,0.0097366158965127
C003,14718,1,0,0,0.0,Active | Silver,Active,Silver,West,0.0116097809200384
C003,14722,0,1,0,0.0,Active | Silver,Active,Silver,North,0.0173104578498822
C003,14731,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.0090391307795637
C003,14736,1,0,1,13.57,Active | Silver,Active,Silver,South,0.0123558074879254
C003,14742,1,0,0,0.0,Warm | Bronze,Warm,Bronze,South,0.0092402680535984
C003,14744,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0120440523620147
C003,14745,0,1,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.0119439206006047
C003,14746,1,0,0,0.0,Warm | Silver,Warm,Silver,South,0.0145447870598175
C003,14748,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,South,0.011630720151241
C003,14751,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,West,0.0177358542799714
C003,14764,0,1,1,29.39,Active | Bronze,Active,Bronze,East,0.0129827931999889
C003,14765,1,0,0,0.0,Warm | Silver,Warm,Silver,West,0.0177188253539112
C003,14768,1,0,0,0.0,New | Bronze,New,Bronze,East,0.009628576599099
C003,14775,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,West,0.015885957831867
C003,14777,1,0,1,18.43,Lapsed | Bronze,Lapsed,Bronze,North,0.0122902039971839
C003,14779,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.0135205063760306
C003,14783,0,1,0,0.0,Warm | Bronze,Warm,Bronze,South,0.0099835932178295
C003,14786,1,0,0,0.0,Warm | Silver,Warm,Silver,East,0.0085104961289429
C003,14798,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,South,0.0132869931257438
C003,14799,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,North,0.0116319517983101
C003,14807,1,0,1,25.24,Warm | Silver,Warm,Silver,North,0.0167009505714738
C003,14808,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,South,0.0096703437999445
C003,14816,1,0,1,86.25,Warm | Bronze,Warm,Bronze,South,0.0114505376719892
C003,14825,1,0,1,49.11,Lapsed | Platinum,Lapsed,Platinum,South,0.023423879997883
C003,14829,0,1,0,0.0,Warm | Silver,Warm,Silver,West,0.0135835819904905
C003,14832,1,0,1,11.03,Lapsed | Silver,Lapsed,Silver,South,0.0161086201165968
C003,14833,0,1,0,0.0,Warm | Silver,Warm,Silver,North,0.0163580602496615
C003,14836,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0113785022772913
C003,14841,0,1,0,0.0,Lapsed | Silver,Lapsed,Silver,East,0.0115590469036669
C003,14862,1,0,0,0.0,Warm | Bronze,Warm,Bronze,West,0.015687509624341
C003,14863,0,1,0,0.0,Warm | Gold,Warm,Gold,East,0.0232279154332501
C003,14865,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0117593822942811
C003,14871,1,0,1,25.17,Lapsed | Silver,Lapsed,Silver,West,0.0151049523490963
C003,14878,1,0,1,25.32,Lapsed | Silver,Lapsed,Silver,West,0.0142551296219565
C003,14881,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.0079603930683003
C003,14882,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,West,0.0191302577351341
C003,14883,0,1,0,0.0,Active | Silver,Active,Silver,South,0.0197022533022626
C003,14885,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,East,0.0212493378939573
C003,14890,1,0,1,57.06,New | Bronze,New,Bronze,North,0.0118798660812115
C003,14893,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.0097448065472945
C003,14900,1,0,1,45.54,Lapsed | Platinum,Lapsed,Platinum,North,0.0230434743262271
C003,14903,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,East,0.0163429252204942
C003,14919,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.0070656874258585
C003,14928,1,0,1,19.27,Warm | Bronze,Warm,Bronze,South,0.0118773614129652
C003,14933,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,South,0.0089180133946967
C003,14936,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,South,0.0099094771421935
C003,14937,1,0,0,0.0,Warm | Bronze,Warm,Bronze,West,0.0115137914710225
C003,14938,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,South,0.0101859414443667
C003,14939,1,0,1,58.62,Lapsed | Silver,Lapsed,Silver,North,0.0109870915682271
C003,14941,0,1,0,0.0,Lapsed | Silver,Lapsed,Silver,North,0.0141975889653299
C003,14949,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0134702043571798
C003,14953,1,0,0,0.0,New | Bronze,New,Bronze,West,0.0096261814699556
C003,14961,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,South,0.013581339111496
C003,14964,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,East,0.0130203030626091
C003,14965,1,0,0,0.0,New | Platinum,New,Platinum,West,0.0123143513046379
C003,14967,1,0,1,47.57,Warm | Bronze,Warm,Bronze,West,0.0097969308923877
C003,14968,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.012141433818442
C003,14971,1,0,0,0.0,New | Bronze,New,Bronze,East,0.0086969340238884
C003,14973,1,0,0,0.0,Warm | Silver,Warm,Silver,East,0.0097290488687041
C003,14977,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,South,0.006829401783755
C003,14986,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,South,0.0163530697245904
C003,14998,1,0,0,0.0,Warm | Silver,Warm,Silver,West,0.0175171692183523
C003,15001,1,0,1,91.96,Lapsed | Silver,Lapsed,Silver,South,0.0140853779443095
C003,15004,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,North,0.0239712210739306
C003,15011,1,0,1,11.61,Warm | Gold,Warm,Gold,East,0.0240835452389625
C003,15013,0,1,0,0.0,Lapsed | Gold,Lapsed,Gold,North,0.0179551515895015
C003,15014,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,West,0.0155166506673762
C003,15015,1,0,1,44.28,Warm | Bronze,Warm,Bronze,West,0.0116236147709479
C003,15019,1,0,1,48.86,New | Gold,New,Gold,North,0.0139521767570392
C003,15022,1,0,0,0.0,Active | Bronze,Active,Bronze,South,0.0103447553103165
C003,15029,1,0,0,0.0,Active | Bronze,Active,Bronze,South,0.0115917831875719
C003,15033,0,1,0,0.0,New | Silver,New,Silver,West,0.0113988221103333
C003,15034,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.0109708148104346
C003,15036,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,South,0.0111604926295604
C003,15037,0,1,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.0125129559110948
C003,15039,1,0,1,17.43,Active | Bronze,Active,Bronze,West,0.0130198582709568
C003,15040,1,0,0,0.0,New | Bronze,New,Bronze,East,0.0052779971517821
C003,15041,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,South,0.0209264652416864
C003,15045,1,0,0,0.0,New | Bronze,New,Bronze,North,0.0089996216701943
C003,15051,1,0,0,0.0,Active | Bronze,Active,Bronze,North,0.0071471828001212
C003,15052,0,1,0,0.0,Warm | Bronze,Warm,Bronze,West,0.0066717110981925
C003,15057,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,South,0.0063718867987817
C003,15060,1,0,0,0.0,Active | Bronze,Active,Bronze,East,0.0070793507618507
C003,15085,1,0,0,0.0,Lapsed | Platinum,Lapsed,Platinum,North,0.0196873741965234
C003,15089,1,0,0,0.0,Warm | Silver,Warm,Silver,West,0.0144285977888039
C003,15093,1,0,0,0.0,Active | Bronze,Active,Bronze,North,0.0125799742232689
C003,15099,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.010470302656729
C003,15106,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.0105834902551059
C003,15107,1,0,0,0.0,Warm | Bronze,Warm,Bronze,North,0.0125306883396823
C003,15111,1,0,0,0.0,Warm | Bronze,Warm,Bronze,West,0.0135463224969679
C003,15112,1,0,0,0.0,Warm | Bronze,Warm,Bronze,North,0.0143151534851771
C003,15118,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.0121242821136475
C003,15122,1,0,1,14.06,Active | Silver,Active,Silver,North,0.0173943002409181
C003,15126,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,South,0.0143335424054443
C003,15131,1,0,0,0.0,Active | Bronze,Active,Bronze,North,0.0149438291862161
C003,15132,1,0,0,0.0,Warm | Bronze,Warm,Bronze,South,0.0112925959658486
C003,15133,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,South,0.017713259799573
C003,15134,1,0,0,0.0,New | Platinum,New,Platinum,East,0.0102390118588924
C003,15139,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,West,0.0143680895917441
C003,15140,1,0,0,0.0,Lapsed | Platinum,Lapsed,Platinum,West,0.0259302751745765
C003,15145,1,0,0,0.0,Warm | Gold,Warm,Gold,West,0.0221591901963555
C003,15146,1,0,0,0.0,Active | Silver,Active,Silver,East,0.0122191787935923
C003,15154,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,North,0.0166146735222137
C003,15156,1,0,0,0.0,New | Bronze,New,Bronze,West,0.0084373695624241
C003,15157,1,0,0,0.0,Warm | Bronze,Warm,Bronze,South,0.0096842487967097
C003,15162,1,0,0,0.0,Warm | Bronze,Warm,Bronze,West,0.0101209836475856
C003,15167,0,1,0,0.0,Lapsed | Silver,Lapsed,Silver,East,0.0184160791408649
C003,15173,1,0,0,0.0,New | Silver,New,Silver,North,0.0113073227783886
C003,15175,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0134179529717743
C003,15178,1,0,1,74.2,Lapsed | Gold,Lapsed,Gold,North,0.0233673367118399
C003,15186,1,0,0,0.0,Warm | Silver,Warm,Silver,West,0.0167346468970897
C003,15192,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,West,0.0219736878223515
C003,15196,0,1,0,0.0,Lapsed | Gold,Lapsed,Gold,South,0.0186681881914138
C003,15199,1,0,1,62.28,Active | Gold,Active,Gold,East,0.0226807173174994
C003,15200,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,North,0.0224164416002362
C003,15202,1,0,0,0.0,Active | Bronze,Active,Bronze,East,0.0112812000604113
C003,15203,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,West,0.0115295642815701
C003,15219,1,0,0,0.0,Active | Bronze,Active,Bronze,West,0.0121927312131892
C003,15222,1,0,1,19.62,Warm | Silver,Warm,Silver,North,0.0187678239367272
C003,15238,0,1,1,24.78,Warm | Bronze,Warm,Bronze,South,0.0119863574826297
C003,15239,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,West,0.0198200848202331
C003,15240,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,North,0.0166631163276014
C003,15244,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,East,0.0180341857848476
C003,15246,1,0,0,0.0,Warm | Bronze,Warm,Bronze,East,0.0107478966549026
C003,15247,1,0,0,0.0,Warm | Bronze,Warm,Bronze,North,0.0084885177815573
C003,15250,1,0,0,0.0,Warm | Gold,Warm,Gold,South,0.0177960409167281
C003,15252,1,0,0,0.0,New | Bronze,New,Bronze,East,0.0120459553259924
C003,15258,1,0,0,0.0,New | Gold,New,Gold,South,0.0110915431994886
C003,15268,1,0,0,0.0,Warm | Silver,Warm,Silver,West,0.014593035146853
C003,15279,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0092469451309691
C003,15289,1,0,0,0.0,Warm | Bronze,Warm,Bronze,East,0.0117901718628681
C003,15290,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,East,0.0167570724286724
C003,15291,1,0,0,0.0,Active | Platinum,Active,Platinum,East,0.017087199959546
C003,15312,1,0,1,19.07,Lapsed | Bronze,Lapsed,Bronze,South,0.0087557431087666
C003,15319,1,0,0,0.0,Warm | Bronze,Warm,Bronze,West,0.0123622534878751
C003,15322,1,0,0,0.0,Lapsed | Platinum,Lapsed,Platinum,West,0.0230090980181228
C003,15326,1,0,0,0.0,Warm | Bronze,Warm,Bronze,East,0.0125528273282862
C003,15338,0,1,0,0.0,Lapsed | Silver,Lapsed,Silver,West,0.0159928589287673
C003,15342,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,West,0.0192449090558355
C003,15347,1,0,1,84.69,Warm | Silver,Warm,Silver,East,0.0129553593998566
C003,15348,1,0,0,0.0,Active | Silver,Active,Silver,East,0.0148459295836073
C003,15349,1,0,1,40.86,Lapsed | Gold,Lapsed,Gold,South,0.0145076482743634
C003,15358,1,0,0,0.0,Warm | Bronze,Warm,Bronze,South,0.0121583184872157
C003,15359,1,0,0,0.0,Warm | Bronze,Warm,Bronze,South,0.0096667168394626
C003,15360,1,0,0,0.0,Warm | Bronze,Warm,Bronze,South,0.0073230081675285
C003,15361,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,West,0.0170066081866711
C003,15363,1,0,0,0.0,Warm | Silver,Warm,Silver,North,0.01456499086017
C003,15372,0,1,0,0.0,Lapsed | Silver,Lapsed,Silver,South,0.0166966356262887
C003,15377,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0137249442053591
C003,15380,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.013754781918438
C003,15383,0,1,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0072542506258205
C003,15385,1,0,0,0.0,Active | Silver,Active,Silver,North,0.0121006501645372
C003,15398,0,1,0,0.0,Warm | Bronze,Warm,Bronze,South,0.0113789985406341
C003,15401,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,South,0.0120723346596039
C003,15403,1,0,0,0.0,New | Silver,New,Silver,North,0.0104848366389383
C003,15405,1,0,1,10.82,Warm | Bronze,Warm,Bronze,South,0.0101184500280509
C003,15407,0,1,1,8.3,Lapsed | Gold,Lapsed,Gold,South,0.020804279379335
C003,15408,0,1,0,0.0,Lapsed | Bronze,Lapsed,Bronze,South,0.0128391911355736
C003,15411,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.010963639672865
C003,15421,1,0,0,0.0,New | Bronze,New,Bronze,North,0.0083516638814036
C003,15422,1,0,1,49.46,Lapsed | Silver,Lapsed,Silver,West,0.0149581319473105
C003,15426,1,0,1,14.67,Lapsed | Bronze,Lapsed,Bronze,West,0.0150576867036269
C003,15427,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.008043435980278
C003,15439,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.0121634710948086
C003,15440,1,0,0,0.0,Warm | Bronze,Warm,Bronze,West,0.0117648476812421
C003,15441,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,East,0.0154107398040871
C003,15443,1,0,1,29.54,Lapsed | Bronze,Lapsed,Bronze,North,0.0139894138628025
C003,15447,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,North,0.0140243781631438
C003,15448,1,0,0,0.0,Active | Silver,Active,Silver,West,0.0140099486948751
C003,15454,1,0,0,0.0,Active | Silver,Active,Silver,East,0.0106401775434932
C003,15456,1,0,1,17.91,Warm | Silver,Warm,Silver,North,0.0162916604944232
C003,15457,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0098659400220374
C003,15462,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,South,0.0172358560368125
C003,15464,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.0134743311576856
C003,15465,1,0,0,0.0,Warm | Bronze,Warm,Bronze,North,0.0092110314403775
C003,15471,1,0,0,0.0,Warm | Bronze,Warm,Bronze,East,0.0113618275853978
C003,15477,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,South,0.0152154542240765
C003,15479,1,0,0,0.0,New | Silver,New,Silver,East,0.0112513201395109
C003,15486,1,0,0,0.0,Warm | Platinum,Warm,Platinum,South,0.0236873276476116
C003,15489,1,0,0,0.0,Warm | Gold,Warm,Gold,West,0.017280189063711
C003,15491,1,0,0,0.0,Active | Silver,Active,Silver,North,0.0128211924368869
C003,15493,1,0,0,0.0,New | Bronze,New,Bronze,West,0.0054355845278147
C003,15495,1,0,0,0.0,Warm | Gold,Warm,Gold,East,0.0205995523602941
C003,15501,1,0,0,0.0,Warm | Silver,Warm,Silver,North,0.0155345406241432
C003,15502,0,1,0,0.0,Active | Gold,Active,Gold,South,0.021719205865966
C003,15505,0,1,0,0.0,Lapsed | Platinum,Lapsed,Platinum,West,0.0205161582233872
C003,15507,1,0,0,0.0,Active | Silver,Active,Silver,East,0.0139757955306208
C003,15508,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0092145937327513
C003,15513,1,0,0,0.0,Warm | Silver,Warm,Silver,South,0.0163961569581857
C003,15516,1,0,0,0.0,New | Gold,New,Gold,North,0.0124510119260375
C003,15517,1,0,0,0.0,Warm | Silver,Warm,Silver,North,0.0110656470511595
C003,15518,1,0,0,0.0,Warm | Bronze,Warm,Bronze,East,0.0124846683324869
C003,15522,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,North,0.0116841676767536
C003,15525,0,1,0,0.0,Active | Bronze,Active,Bronze,South,0.0123893511016793
C003,15528,1,0,0,0.0,Warm | Bronze,Warm,Bronze,North,0.010104464174052
C003,15529,1,0,0,0.0,Warm | Silver,Warm,Silver,East,0.0126276593692769
C003,15530,0,1,0,0.0,Lapsed | Gold,Lapsed,Gold,West,0.0208587474963508
C003,15534,1,0,0,0.0,Warm | Gold,Warm,Gold,East,0.0191482332460933
C003,15535,1,0,0,0.0,Warm | Bronze,Warm,Bronze,South,0.0070380616663229
C003,15539,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,East,0.0171927015594187
C003,15543,1,0,1,35.09,Active | Silver,Active,Silver,West,0.0115901277380003
C003,15545,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.0139993218534807
C003,15547,1,0,0,0.0,Active | Gold,Active,Gold,East,0.0213489434057969
C003,15548,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,South,0.0142643255423243
C003,15557,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.0124918855591047
C003,15567,1,0,0,0.0,Warm | Bronze,Warm,Bronze,North,0.0133764072452923
C003,15568,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,East,0.018006144530207
C003,15572,1,0,0,0.0,Warm | Silver,Warm,Silver,West,0.0157315223259939
C003,15576,1,0,1,35.17,Lapsed | Bronze,Lapsed,Bronze,North,0.0144448489349826
C003,15584,0,1,0,0.0,Warm | Silver,Warm,Silver,West,0.0186721005570715
C003,15588,1,0,0,0.0,Active | Silver,Active,Silver,West,0.0126056204223034
C003,15592,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,West,0.0166839920188786
C003,15601,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,North,0.0183184453414706
C003,15606,1,0,1,21.03,Warm | Bronze,Warm,Bronze,North,0.0129713228673747
C003,15607,0,1,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0127608680967275
C003,15610,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.0077262006994198
C003,15613,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,South,0.0104565413634196
C003,15615,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.0113551641178819
C003,15616,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.0081648973340813
C003,15625,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0112644910118775
C003,15627,1,0,1,25.96,Warm | Silver,Warm,Silver,South,0.0145397813682564
C003,15632,0,1,0,0.0,Lapsed | Bronze,Lapsed,Bronze,North,0.0092379541763831
C003,15640,1,0,0,0.0,Lapsed | Gold,Lapsed,Gold,North,0.0193917127746199
C003,15641,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,East,0.0118100380947535
C003,15644,1,0,0,0.0,Active | Bronze,Active,Bronze,South,0.0121015842389147
C003,15646,1,0,0,0.0,Lapsed | Silver,Lapsed,Silver,South,0.0114156418073026
C003,15647,1,0,0,0.0,Warm | Silver,Warm,Silver,East,0.0173601017988284
C003,15650,1,0,1,62.26,Active | Silver,Active,Silver,East,0.0142432865176691
C003,15658,1,0,0,0.0,Warm | Gold,Warm,Gold,North,0.0191941482341122
C003,15660,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.0082885352458795
C003,15663,1,0,1,5.14,Lapsed | Gold,Lapsed,Gold,West,0.021677005300125
C003,15666,1,0,0,0.0,Lapsed | Bronze,Lapsed,Bronze,West,0.0062282332578561
